timestamp,Fx,Fy,Fz,Tx,Ty,Tz,Fx_local,Fy_local,Fz_local,Tx_local,Ty_local,Tz_local,X_pos,Y_pos,Z_pos,RX,RY,RZ,MASS_ESTIMATED_kg
5155.16,-10.835106087669706,-5.643494041483258,-7.961003637710055,-0.011471169869826886,-0.0893688053638283,-0.28066989731141073,-10.998444023247071,-5.328557797583117,7.954044802002562,-0.08521192629375506,0.05246791275149095,0.2772724438453048,-0.4881005477993547,0.16123778928977603,0.4117012346407629,-2.74953469052736,-1.42977274523238,7.439109404465458e-05,0.8115192291243685
5155.168,-10.628773700239718,-5.650272014088424,-7.868687379503481,-0.00877418472455722,-0.08382307409053223,-0.2809146909200266,-10.883554146797154,-5.159219895899954,7.85769333073901,-0.07912880977833525,0.0515100577545727,0.2776719342235477,-0.4881088763947552,0.16124479385436674,0.4117086773605086,-2.7495054419374547,-1.4297783627435674,0.00010018002777495075,0.8021088052501
5155.1759999999995,-10.850283934965516,-5.53184148932216,-7.762926288199499,-0.010656552201259419,-0.0923742372691232,-0.2761497252247712,-10.912230339880006,-5.412439183564533,7.76026335777294,-0.08712176027673246,0.05468525640845913,0.27262529995473966,-0.48810010259210224,0.16125210707663087,0.41169820784635264,-2.749545350687253,-1.429750481490283,2.5191634742892822e-05,0.7913278581243118
5155.184,-10.580973924231577,-5.6109681817965225,-7.790349661033694,-0.010781787382036393,-0.08753989755758783,-0.27717223098700955,-10.822579567606113,-5.146122472268403,7.779377607933561,-0.08326209296902053,0.05184667531490812,0.27383073670986835,-0.48810518298745637,0.1612356106456547,0.41169448031971484,-2.7495001559689154,-1.4298144798763346,2.2374974488030298e-05,0.794123308973873
5155.192,-10.835384256455583,-5.6522015193115696,-7.808592313287517,-0.009553307889619892,-0.08994378682417822,-0.27734143702533814,-11.003308023027694,-5.329122843575743,7.800942903491855,-0.08452404478616929,0.054242227013377164,0.27388481124881964,-0.4880884762992938,0.161257142151745,0.4116983018477216,-2.7495607628990584,-1.4297039629613173,1.218891659884982e-05,0.7959829065532636
5155.2,-10.52974129460786,-5.850568578538531,-8.092726688190437,-0.00041715261001093115,-0.08629826504412162,-0.27849609256927477,-10.99496171859364,-4.954988084518237,8.071910527393419,-0.07631235952675566,0.059679289899466685,0.2749953532022571,-0.48810787349671186,0.16123509113031437,0.4117178968099299,-2.749467116298612,-1.42980308764919,8.633030179284023e-05,0.8249466552691577
5155.208,-10.470048262221816,-5.5355028620151,-7.876602693523126,-0.010051988186108793,-0.08369309192400079,-0.2752281553124204,-10.698892420554438,-5.094767812682841,7.8664867919866746,-0.07964955715930976,0.050171604288490296,0.27201998409384504,-0.4880991206470824,0.1612480746749656,0.4117169179972578,-2.7495304203806525,-1.4297483630018293,5.8834731214483954e-05,0.8029156670258029
5155.215999999999,-10.72966104607318,-5.861902143096396,-7.735616038664527,-0.0011185312291107658,-0.09005552125928835,-0.2828507013292735,-11.112572132280695,-5.12565505881788,7.7178804875027245,-0.07988726808547265,0.06141497633940201,0.2792167479628057,-0.48809936969139933,0.16123737373292707,0.41170287928727656,-2.7494968209440542,-1.429778063003552,-9.246074492752564e-06,0.7885439387017866
5155.232,-10.745314980691141,-5.703970683797771,-7.7306151276168595,-0.008380242076082952,-0.08710714049103596,-0.28100335925322867,-10.992201324502823,-5.229622830877183,7.718940402386533,-0.08161081493673752,0.053700646919962555,0.27762688216222337,-0.4881014220213745,0.1612344871464361,0.411697251599077,-2.7495214362306633,-1.429803869597653,-3.850589620301964e-05,0.7880341618365809
5155.24,-10.568784909895331,-5.7742037887680295,-8.157277853710223,-0.004979566355618343,-0.08502307269176385,-0.2797722072867636,-10.956489486522937,-5.028798647891528,8.139308824412682,-0.07792192557172604,0.055240680549726466,0.2764106504256741,-0.48810695837087653,0.1612396165584268,0.41169083328300105,-2.749534924795518,-1.4298061173693108,-1.3649704770268931e-05,0.8315267944658739
