timestamp,Fx,Fy,Fz,Tx,Ty,Tz,Fx_local,Fy_local,Fz_local,Tx_local,Ty_local,Tz_local,X_pos,Y_pos,Z_pos,RX,RY,RZ,MASS_ESTIMATED_kg
3522.656,-6.565066736818327,-2.940020912647171,-2.5671384270344197,-0.12473208879598309,0.20316329237850464,-0.014013413515649518,-2.2337332474461817,2.2006561844955175,-6.96430700544807,-0.23578767176601417,-0.002787916817256042,0.03776498996194488,0.37568149745853485,0.1792503209463994,0.48179727561572355,-1.4684979393645259,0.6064381916359018,-0.7375317373977579,0.2616858743154352
3522.6639999999998,-6.45720267772915,-2.9149062796013308,-2.5543913683329644,-0.12590532245247305,0.2024662855552651,-0.010225397732738582,-2.181059474107002,2.19522062097931,-6.865933752839526,-0.23573808991735765,-0.006620513280536391,0.03651064958636195,0.37570629527446653,0.179223714817776,0.48178703813426565,-1.4685295542388888,0.6065475666615119,-0.7375800472763108,0.2603864799523919
3522.672,-6.496047498191661,-3.0271689529257326,-2.5770919969140085,-0.12429002790448518,0.20413263687882058,-0.007820582050054467,-2.123335599869206,2.2192411869060535,-6.969232569913689,-0.2357662109031016,-0.008975094444786655,0.03889791068040976,0.3757019077578646,0.17922981629850165,0.4817689576791819,-1.4685470223897132,0.6064951049044369,-0.7375927332189169,0.2627005093694198
3522.68,-6.558181877056601,-2.8908811297187214,-2.5928542744270504,-0.1253394362358503,0.20544393241060419,-0.008450823676649087,-2.2682056590280006,2.225122336710228,-6.9277637230320295,-0.23748654792456433,-0.008466929150144466,0.03894933538210311,0.3756906568357322,0.1792390205994238,0.4817847291980759,-1.4685262646810673,0.6064710697975735,-0.7375551193319152,0.2643072654869572
3522.6879999999996,-6.601747534752857,-2.9573313117055875,-2.6037620818395113,-0.12559577653611692,0.20422545928936522,-0.01046403937760753,-2.247164808648807,2.236404574490023,-7.004084585483347,-0.2368830549984607,-0.00642937662300096,0.0379066590006871,0.3757032103485167,0.17925829574215657,0.4817483669844601,-1.468640960956255,0.6065301458116283,-0.7374825759658263,0.2654191724607045
3522.696,-6.404107064063901,-2.958715371383555,-2.6479409833282395,-0.1255710648698285,0.2029131820537096,-0.006470066412600214,-2.120600178562432,2.2934212034262846,-6.857218784201036,-0.23557384310216878,-0.010356735946724895,0.03716740520526831,0.37568815576640313,0.17921841582579168,0.48180959152226255,-1.4684684233651346,0.6065018480106166,-0.7376001800964403,0.26992262826995306
3522.7039999999997,-6.494773011877598,-2.970584533666173,-2.5843676826471143,-0.12503226438424597,0.2051038639992446,-0.010186232844973712,-2.165928522423111,2.224430961099139,-6.931526945892853,-0.23716215118166584,-0.006694762201879598,0.03890649958541122,0.37569481073761135,0.179225933179409,0.4817934434303308,-1.4685209088879756,0.6065075779577778,-0.7375350624976472,0.263442169484925
3522.72,-6.496143317694514,-2.926630304485405,-2.568428132436494,-0.12689205183284202,0.20452120268505444,-0.00956857116118709,-2.198797667863762,2.206684921489728,-6.9034554020227725,-0.23788240219446008,-0.007416825278372825,0.037135241336764345,0.3756859317906059,0.17923015515144544,0.48179417896489113,-1.4684986585842097,0.6065157293879296,-0.7375293613997976,0.26181734275601365
3522.728,-6.609295339432091,-2.9116443285538374,-2.590806605287144,-0.1256647627107051,0.20497570044154226,-0.010252229527417167,-2.285501346521392,2.2201678449440663,-6.97997670348285,-0.23748004520483615,-0.006658311455326428,0.03834936227624116,0.37567732627365746,0.17923097737797092,0.4818124828506333,-1.4684745298949045,0.6064937357034638,-0.737490081872048,0.26409853264904626
3522.736,-6.587286454910021,-2.8912146905112763,-2.5849676774502877,-0.12412250755010157,0.20467676807277616,-0.011074457287177063,-2.2863217385055425,2.2148609047052865,-6.949866703756054,-0.23631464886355694,-0.005734349935235068,0.039295341158482926,0.37567993723494175,0.17923663500306283,0.48180258601722914,-1.4684882257436758,0.6064414904262369,-0.7375611513083543,0.2635033310346878
