timestamp,Fx,Fy,Fz,Tx,Ty,Tz,X_pos,Y_pos,Z_pos,RX,RY,RZ,MASS_ESTIMATED_kg
8098.69,0.29207854728638694,0.23411953385018336,-1.7484384640338573,-0.1001586592029403,0.15687477993383842,0.0041060971999808404,0.39116356514439854,0.13261568403230845,0.5136579049048468,-0.5147359176554809,1.4929879394567556,0.44900496517373434,0.17823022059468474
8098.697999999999,0.3681605934226404,0.23404233113292605,-1.8616665434691564,-0.10122130031456208,0.15633692343450084,0.006430185367597957,0.39113804372956734,0.1326163218068651,0.5136878176537211,-0.5147729385721591,1.492895982228469,0.44906082502316585,0.18977232859012808
8098.705999999999,0.33712157329723524,0.2310506471769589,-1.8166083642095483,-0.099954806120876,0.15543911344629924,0.0035851628685949766,0.3911561090482809,0.13261584250652558,0.5136663985459982,-0.5147276081522215,1.4929865920244352,0.4490555048026247,0.18517924201932193
8098.714,0.27665203940737726,0.20305939340185475,-1.762989815716094,-0.10049858092059151,0.15447039969740273,0.005119601523300099,0.39115325133941947,0.13261411900921144,0.5136776123123364,-0.5147125971791272,1.492927344163999,0.44904836581029495,0.17971353880898
8098.722,0.25916339184565373,0.22191707045754683,-1.8732844644147288,-0.1001330110279571,0.15661034608296798,0.003455947768097961,0.391160416246422,0.13261930459785604,0.5136575738999841,-0.5147406322285899,1.492970663529412,0.44903019347706996,0.19095662226449833
8098.73,0.3451612904579804,0.16929598699866943,-1.855971102884324,-0.09972387676222916,0.15507964927599704,0.0062755560106970976,0.3911599150414852,0.1325995426680015,0.5136609824524211,-0.5147238848435943,1.492972345404208,0.4489815034619554,0.18919175360696472
8098.737999999999,0.22205111531383182,0.18072945711824318,-1.8545281064899255,-0.10120276823926001,0.15576720569474556,0.005430979303395672,0.39114973662071134,0.13264247053683015,0.5136565734675138,-0.5148132685070024,1.4929819418045402,0.4490431343188239,0.18904465917328495
8098.745999999999,0.2167012805968085,0.2052105514717404,-1.8103721096177874,-0.0991511907042734,0.15569702078426134,0.002307521410372021,0.39113795820667396,0.13265365734729534,0.5136730775023157,-0.5148054158723203,1.4929257155471134,0.4491751142252137,0.18454353818733815
8098.762,0.30565753731431755,0.1858472181474191,-1.875164462721913,-0.09908414720081495,0.15519330826564026,0.005494122794621498,0.39115265920618303,0.13260797745788164,0.5136735068268571,-0.5146820216901409,1.4929762772653397,0.44906167786727613,0.19114826327440498
8098.7699999999995,0.1695684972159981,0.12612932476836392,-1.773505136941386,-0.09918457840696744,0.15617389183683206,0.004118652176878318,0.39115697746058337,0.13260659563980404,0.5136697850188557,-0.5147327020388859,1.492951013932949,0.44897523842742026,0.18078543699708316
8098.777999999999,0.3117145627864275,0.2655702585809898,-1.889064806876573,-0.10074383195086722,0.15535649741227492,0.004665101291148471,0.39116612940238543,0.13263413919772046,0.5136412894527557,-0.5147807798414297,1.493049199805004,0.44906057105895847,0.19256521986509406
8098.786,0.21882715860036228,0.16766447803412454,-1.8017247954545321,-0.10020771066244535,0.15471370112181076,0.0029022574642171006,0.39114834092091366,0.13261084000234302,0.5136822713177761,-0.5147016505752025,1.4929409638187598,0.44909060403437867,0.18366205865999308
8098.802,0.1486129171330468,0.06286119767162468,-1.8779905754776567,-0.10087806242741428,0.1580206118678935,0.005373246559799427,0.3911497745755507,0.13262547556117815,0.5136759897723984,-0.514767377171005,1.4929295041747073,0.4490290511368314,0.19143634816286
8098.8099999999995,0.3025413748825052,0.17695677559055056,-1.855190254268373,-0.09911648280159199,0.15430938117806287,0.004894690735427143,0.3911453471159792,0.1326020105165235,0.5136868877746763,-0.5147075923768641,1.492922608726432,0.4490533259447919,0.189112156398407
8098.817999999999,0.23151269182758583,0.17432804822016834,-1.8948700439098793,-0.09922533824553237,0.15363039440438625,0.005318187422807069,0.3911407065887969,0.1326053640731119,0.5136885719664697,-0.514743567223137,1.4928875143416933,0.4490373150429907,0.19315698714677668
8098.826,0.36729014227151424,0.23791271979857953,-1.7578788931972422,-0.10196364494739478,0.1578022029777304,0.004506524303755199,0.39116490477337784,0.13264354861877933,0.5136265124641665,-0.5148308620001554,1.4930604048534029,0.4490456778077955,0.17919254772652826
8098.842,0.3175197778454688,0.2268764856464056,-1.9473401821713523,-0.10065659495190891,0.15592404771395862,0.004570086804238677,0.39115733289373206,0.13263038319197876,0.5136597334913352,-0.514763008444043,1.4929494400906005,0.4490239198585221,0.1985056250939197
8098.849999999999,0.13707236072489692,0.14203134652320415,-1.772249834507329,-0.10002380969616133,0.15621044660953065,0.005030641303014144,0.39116246236014124,0.13260923445030748,0.513658572809261,-0.5147044430212848,1.4929973648310448,0.4490363725417879,0.18065747548494687
8098.857999999999,0.24188270008164992,0.1497395401191195,-1.914828109011777,-0.0988509484351696,0.15514960599360678,0.0038935460599652805,0.3911525518432962,0.13263518915805267,0.5136605081299819,-0.5147463314469265,1.4929980929497018,0.44910596918905477,0.1951914484211801
8098.866,0.11135932848115004,0.1578833784232092,-1.8906264436742424,-0.10059462452931986,0.15587504384804313,0.0026020805614963838,0.3911448337215122,0.1326190799042899,0.5136843544533802,-0.514750698855266,1.4928917768577423,0.44903729856848296,0.19272440812173725
8098.882,0.2818158845921346,0.227586869471871,-1.7623044095943179,-0.10019876543117678,0.15780371852025088,0.002157384320068595,0.39117186282773053,0.13262663113761425,0.5136325549557695,-0.5147785716580189,1.4930626003417022,0.4490131347987149,0.1796436707027847
8098.889999999999,0.29088945832811675,0.12078409428920978,-1.8288636044455884,-0.10142834376632527,0.1566572350655452,0.005005179229312179,0.3911581549185765,0.13262509493870644,0.5136607715448906,-0.5147711870733435,1.4929614169689798,0.4490358836124261,0.18642850198222102
8098.897999999999,0.26971046083325234,0.14932839540707654,-1.7848971400376779,-0.10339639073525606,0.15842068872283216,0.006640310317652581,0.39116046621404693,0.13260094988667237,0.5136718008659127,-0.5146837612757247,1.4929677367996308,0.4490274905427268,0.18194670132901913
8098.906,0.1379373123992096,0.09175072167668397,-1.8246566511527886,-0.0999234466851489,0.1559248547357454,0.0037518943728705456,0.3911426698466995,0.13263046598219674,0.5136795954324044,-0.5147532708925978,1.4929175847064955,0.44908462509595304,0.18599965862923432
8098.922,0.2647866479839571,0.19774004607279316,-1.7636555827672038,-0.10031450838687869,0.15721010788161788,0.003667710425158316,0.39114850483605124,0.1326312998726946,0.5136689695918005,-0.5147545729899017,1.4929443827373337,0.44908984894532905,0.17978140497117265
8098.929999999999,0.329198950631195,0.2323602561061744,-1.792378337230748,-0.10081222514624433,0.15610404374581116,0.004186621575029886,0.3911551552924837,0.13263121549163098,0.5136520874315795,-0.5147847666946515,1.4930202973058402,0.449065783473454,0.18270931062494883
8098.937999999999,0.22062040566644114,0.20678617244189468,-1.8129005133314222,-0.10124661798152443,0.1578328739039992,0.0036223304964889125,0.39116402956758217,0.13263617422510418,0.513641600387333,-0.5147669233398221,1.493040483677789,0.44905366496364546,0.18480127556895232
8098.946,0.2338972209585961,0.24773819830111066,-1.8685664003732514,-0.0995448423604392,0.15306930796749613,0.002454369637731435,0.3911448295323813,0.1326237443368432,0.5136670127093158,-0.5147581620909742,1.4929589025809982,0.4490800771856711,0.19047567791776263
8098.9619999999995,0.2594706070966595,0.13979419958436878,-1.8280145041323004,-0.10166381317411341,0.15545195189691774,0.0042342243119128375,0.3911427263350688,0.13262689336196237,0.5136867663807674,-0.5147490037071613,1.4928961971877504,0.44907363940713174,0.18634194741409787
8098.969999999999,0.2058291062863944,0.13257458503011854,-1.8343521475465998,-0.0997257546521892,0.15651590251582165,0.0038551387358742584,0.391147719366301,0.132614165420255,0.5136703523217293,-0.5147273800832401,1.4929734179616436,0.4490624851548592,0.18698798649812434
8098.978,0.30208454640770555,0.10840076270282495,-1.867244905679275,-0.10082221191614119,0.15476936915074674,0.005853495596352731,0.39115597419647763,0.13261546378822164,0.5136546339985293,-0.5147519291868883,1.4930093385314154,0.44903055544135,0.19034096897851935
8098.986,0.2788131265174769,0.19384442299199556,-1.9016972280077749,-0.10114472963434738,0.15544972485120062,0.005896449327328662,0.3911544336828829,0.13262976036468319,0.5136588253594954,-0.5147417233710629,1.4929946997456964,0.449077906391574,0.1938529284411595
8099.0019999999995,0.25151966247236857,0.18637929861892033,-1.9986686826366746,-0.09807892482122058,0.15523547032819263,0.002233816516689774,0.39114897255743136,0.13263489607129825,0.5136616287669019,-0.5148125690128079,1.4929600954545483,0.44907935073726524,0.20373788813829505
8099.009999999999,0.26970642717917315,0.286392447043875,-1.740029760570812,-0.10142448890408712,0.15898033905872666,0.0019355824120234066,0.3911704216272629,0.13259355029032016,0.5136506805438252,-0.5147036180803101,1.4930112393052841,0.4489497592824448,0.1773730642783702
8099.018,0.3138468824970211,0.21888099202011269,-1.828882360860105,-0.09995401257519872,0.1561233593780792,0.004248195660639276,0.39115380761332236,0.13260621483221208,0.513669057518077,-0.5147180836452142,1.4929575421876664,0.44901763165664754,0.18643041395108104
8099.026,0.1860279527559463,0.10183413572161193,-1.7328229177622605,-0.10286842704831844,0.1568305092709666,0.004858516893111453,0.39114024682038984,0.1326212267517413,0.5136757785391557,-0.5147889771674019,1.4929043994599056,0.44906753825712137,0.1766384217902406
8099.0419999999995,0.25930186767081764,0.24239816902443678,-1.8358518339395085,-0.10209322746650351,0.15646923133771834,0.001781204560826366,0.3911619722026863,0.13261038938612074,0.5136551111747893,-0.5147591497506968,1.4929986502942882,0.44899769033302733,0.187140859728798
8099.049999999999,0.3508251930550621,0.29490103162420667,-1.7702869643971382,-0.0998800736453158,0.15656614833661914,0.0029173114482900497,0.3911438995451096,0.1326431365283746,0.513664948758541,-0.5148081992275154,1.4929385142621483,0.4490809315007703,0.1804573867886991
8099.058,0.29701363555595606,0.3490508672254613,-1.8639284715880247,-0.10144849334128125,0.1582397095814732,0.0016182125634662536,0.3911622256423815,0.13261666583313864,0.5136575868410261,-0.5147154823230167,1.4930115534546384,0.44904570750596023,0.19000290230255093
8099.066,0.3554040894323478,0.22161682972515884,-1.8178666268473878,-0.10016965611481764,0.15698325633415416,0.004729724736455276,0.3911444891988976,0.1326112495889965,0.5136795047481559,-0.5147154341960848,1.492934828574027,0.4490729600142867,0.18530750528515674
8099.081999999999,0.2697188225286986,0.17962329648228703,-1.6562914935379784,-0.10310172034959425,0.15653709430926227,0.005601424039577585,0.3911576835759465,0.1326104461739314,0.5136588379925899,-0.5147308003343221,1.4929927804538627,0.4490422818863132,0.16883705336778576
8099.089999999999,0.29957352800236947,0.17335629930584773,-1.811768858670899,-0.10030356447616784,0.15435967602236078,0.0060693469907299735,0.3911468880773136,0.1326146788251903,0.5136816518467294,-0.5147676374433977,1.4928945077574625,0.44902182297363125,0.18468591831507636
8099.098,0.226834927536661,0.07424106665581753,-1.877960629127902,-0.09883613063344979,0.15452221369301727,0.005943839731831907,0.3911532168023699,0.13260158378190584,0.5136735662730098,-0.5146966153027054,1.4929641826638478,0.4490405014242964,0.19143329552781876
8099.106,0.29141613065109695,0.19062324188920243,-1.9056926588374727,-0.0992938867765111,0.15657537626441875,0.003934894414997808,0.3911641288706912,0.13262564277005062,0.5136616536024188,-0.5147363890080349,1.4929845302421936,0.44902426869639844,0.194260209871302
8099.121999999999,0.20433691010203958,0.2168322790247057,-1.789751790874468,-0.10162811459392315,0.15686452607593432,0.0024578788832839704,0.39114600642770325,0.13261196966173638,0.5136855091974533,-0.514675324578654,1.492922404938708,0.44909219210240325,0.18244156889647992
8099.129999999999,0.1300033894035657,0.1850864645044883,-1.8834845835140333,-0.10111741399862523,0.15648730542002243,0.00254321536911295,0.3911551722630382,0.1326168789449655,0.5136637442088136,-0.5147576861811752,1.4929758903733472,0.44900461694050836,0.19199638975678218
8099.138,0.21498564194003222,0.10711082554040274,-1.915953324816245,-0.09797639345400576,0.15661588687486738,0.005342519496487286,0.39115344125187707,0.13261245060503532,0.5136586530345596,-0.514738284376301,1.4929661985989227,0.4490372393071317,0.1953061493186794
8099.146,0.20009386978079746,0.07831965429164356,-1.851792123606801,-0.10206882275832332,0.1567301001966181,0.005825486946606617,0.39115338126387866,0.13260758421939117,0.5136786634534275,-0.5147164931964054,1.4929165976936425,0.4490314285935545,0.18876576183555563
8099.161999999999,0.10010011800357788,0.10693475323771118,-1.9081120036528771,-0.09806246128190946,0.1526101800597756,0.003951628126204115,0.3911611173870314,0.1326437584487805,0.5136451483500976,-0.51479693565186,1.4930286417289427,0.4490878324135297,0.19450683013790795
8099.17,0.22688533642850928,0.10536337188540124,-1.842475839972428,-0.10089873903034506,0.15725691216828386,0.0056114980769129685,0.39115516700771574,0.13262669385788461,0.5136633040459848,-0.5147875008509589,1.4929570798173621,0.44904512149591447,0.18781608970157265
8099.178,0.26595252826822957,0.2103413462360617,-1.7477876190772714,-0.10167906979395078,0.15628367969431056,0.0034000519395989415,0.3911404576276519,0.13260857527324915,0.5136772691737307,-0.5147219543134307,1.4929474758918866,0.44909719063435427,0.178163875543045
8099.186,0.17898791177586304,0.10356878005259951,-1.7422063735968378,-0.10149031690829129,0.15883856996817963,0.006247989640004004,0.3911713231059776,0.13262849115590825,0.5136334941309575,-0.5147798140588741,1.4930562235270033,0.44901082182928864,0.1775949412433066
8099.201999999999,0.17862277221180634,0.15196263175044677,-1.821341848393983,-0.09948433398673148,0.15674332270095842,0.0032487960759721435,0.39114832228491947,0.13262633825219458,0.5136702082442833,-0.5147542895503808,1.4929904978515973,0.44910955557381366,0.18566175824607367
8099.21,0.20964094029550395,0.1910992415727737,-1.846328043710486,-0.10235913193930014,0.15385823523272663,0.0037031276347878617,0.39115549640756775,0.1326145593329625,0.5136659174562807,-0.5147291482001813,1.4929701366002621,0.4490276236200659,0.1882087710204369
8099.218,0.18244931738234627,0.06526669789048078,-1.795013836046011,-0.1007368247630934,0.15539774395557254,0.0036608668226852936,0.3911773813061275,0.13263300043402387,0.5136313876915426,-0.5147461833400753,1.4930717510582543,0.44903277608867703,0.1829779649384313
8099.226,0.20348035173076084,0.14139015601518423,-1.8598715302275557,-0.10035330201348425,0.15320838220620958,0.003015054131158712,0.3911647356635307,0.13260947189464653,0.5136544821367981,-0.51471973410428,1.493015157106716,0.44900914385308643,0.18958935068578547
