timestamp,Fx,Fy,Fz,Tx,Ty,Tz,Fx_local,Fy_local,Fz_local,Tx_local,Ty_local,Tz_local,X_pos,Y_pos,Z_pos,RX,RY,RZ,MASS_ESTIMATED_kg
2852.5899999999997,-4.524462326186384,-2.080469120490072,-2.420988931263108,-0.12078060771351354,0.1781594450153957,-0.009330017421037631,-1.5475276010299506,2.1685464883109904,-4.854159346351918,-0.21394824087469236,-0.006197022069575751,0.02456703923980498,0.3756856783118089,0.17922803144985885,0.481797400318126,-1.4684790414000144,0.606519125332322,-0.7374974682442179,0.24678786251407825
2852.598,-4.470259700800392,-1.9641482238083414,-2.438369322472917,-0.12116900515649612,0.17804225591738948,-0.006546137222213276,-1.601790403816954,2.1856605280173618,-4.737499398308488,-0.21390001764924052,-0.008998779826219145,0.024282278035515237,0.3756924014314226,0.17924586111313745,0.48177258881032875,-1.4685637660856092,0.606532121308947,-0.7374692655401203,0.24855956396258072
2852.6059999999998,-4.481456162921614,-1.9718967997604082,-2.4924163059049738,-0.11902236508989811,0.18019890127462487,-0.005781486237940232,-1.6071842158825245,2.23905842921166,-4.752635228778739,-0.21408070139015473,-0.00970725612275929,0.027324265153175452,0.3757037759948859,0.17923832479609725,0.48176302755178024,-1.468606900045404,0.6065395246301093,-0.7375678587318243,0.25406894045922257
2852.614,-4.449241640090808,-2.0233739507409148,-2.4735957664294,-0.11931517902845537,0.17669957099049968,-0.005241545824305575,-1.5456102883248004,2.2241293790141206,-4.761597071800919,-0.2115833122983031,-0.010119008540441777,0.02482804383121037,0.3756919827904511,0.1792066688088253,0.48179417964360544,-1.4684749598357572,0.6065490025793071,-0.7375830689367571,0.25215043490615696
2852.622,-4.591489972257456,-2.0402769913327683,-2.4616441233252484,-0.11966296057182982,0.1796732914451493,-0.009297317924771412,-1.6247029530053188,2.2025181453685096,-4.879903307487011,-0.21436488650003224,-0.0062168756904540535,0.026404579235823032,0.3756815260330364,0.179233054291088,0.4818029527277653,-1.4684767059134516,0.6064673689673031,-0.7375308805759383,0.2509321226631242
2852.6299999999997,-4.502946298585927,-2.0191164902109398,-2.462603456542109,-0.11907124765729699,0.17750520589153648,-0.007367766102908881,-1.5828936711632362,2.209284990794307,-4.799091581581451,-0.212195674970175,-0.008008747985642108,0.025479395484657972,0.3756910135746464,0.1792178682736454,0.4817917999989871,-1.4684870385581195,0.6065615750140049,-0.7375486118247196,0.2510299140206023
2852.638,-4.455996942588989,-2.0851719136777547,-2.4900203039169795,-0.11937145747221782,0.17792554430185084,-0.0050555705394901215,-1.5047677605658025,2.2424980196871673,-4.807382696887434,-0.21253189580125223,-0.010352888887887893,0.02560495902031251,0.375687060089625,0.1792251032163484,0.4817971889998195,-1.4685051870340973,0.6065163131958731,-0.7375164775257984,0.25382469968572674
2852.6459999999997,-4.529232687875201,-2.0667259027935962,-2.4746021995189564,-0.12101244995697595,0.17996267891143095,-0.00656301101947504,-1.5653686236420916,2.2208299245114036,-4.850411968335352,-0.21525204648799134,-0.009050230146881055,0.025657392233628364,0.37567659004865755,0.17923349218239784,0.48181318758974906,-1.4684697715424992,0.6064394198357882,-0.7375177675677084,0.2522530274738997
2852.662,-4.482295634748205,-1.9915518692691876,-2.376662612246202,-0.12229524854111529,0.1798236874445637,-0.005785404862047976,-1.5842260249595976,2.1241261254636057,-4.762782199795099,-0.21592150455000214,-0.009918018434890073,0.0246108527787987,0.37569435939614604,0.17924191833129244,0.48178325769950775,-1.4685561555204476,0.6064935603675157,-0.7375346036356233,0.24226937943386356
2852.67,-4.454444934024888,-1.9329518023228154,-2.415501304398902,-0.11995365122525785,0.17936381653521702,-0.005926892600770221,-1.613315058943854,2.162611120369906,-4.704610138423078,-0.21406416921400528,-0.009578900178052378,0.026079902422123432,0.3756905100027046,0.17923150638252364,0.4817844653481651,-1.4685224615459134,0.606526071341947,-0.7374910808951275,0.2462284713964222
