timestamp,Fx,Fy,Fz,Tx,Ty,Tz,Fx_local,Fy_local,Fz_local,Tx_local,Ty_local,Tz_local,X_pos,Y_pos,Z_pos,RX,RY,RZ,MASS_ESTIMATED_kg
1004.866,-0.24750105585765958,-0.544305814058603,-2.179483354562461,-0.0765636796533067,-0.14410956173269426,-0.00425674624083211,-0.48560290800326994,2.200409553274693,-0.17338078982323699,-0.16274329128290932,0.012298535244864982,-0.0033241369765982763,-0.5773651951409505,0.19387186525703115,0.7218239528453337,-1.3818002625563828,-0.7666372416342457,0.8848958411577114,0.2221695570400062
1004.8739999999999,-0.16934122788121897,-0.4724155437323045,-2.280353638523694,-0.08063513705415602,-0.14260998980237047,-0.0044454457210877305,-0.3799363205998307,2.29398470429978,-0.21248101768433542,-0.16338765945252462,0.012766524611347491,0.0009407947744151454,-0.577360804731163,0.1938900381807826,0.7218173212155544,-1.3818298053361022,-0.7666281665848668,0.8848677407750283,0.2324519509198465
1004.882,-0.25981898345008614,-0.7074716606002613,-2.120687893270606,-0.08248208400161934,-0.1446164516971105,-0.014332069755767934,-0.6372120834320008,2.1453448786360942,-0.2383176615699747,-0.16553576193022748,0.022792429214758908,0.0010184296079411746,-0.5773679454968405,0.19386945397519165,0.7218173138119087,-1.3818092301628264,-0.7666729017513985,0.8848906752212471,0.216176135909338
1004.89,0.0003460745402219523,-0.2797715684485827,-1.9563733922765216,-0.08246299669191835,-0.14917412499598603,-0.0004590122483168202,-0.14588232329904832,1.9551564567775421,-0.24849683611119,-0.17020992372576588,0.00903811339431425,-0.0004128625848861111,-0.5773662069283422,0.19386977619796203,0.7218227323857849,-1.3818223063327848,-0.7666379078507067,0.8849110774703763,0.19942644161840178
1004.8979999999999,-0.28872344672992645,-0.5262572701846981,-2.1457704719621273,-0.08150949640211329,-0.145285246100133,-0.009780852479387443,-0.4914038533135938,2.1695860566550467,-0.12671802229749057,-0.16588000407229397,0.01819561543058067,9.819065138220269e-05,-0.5773611237410553,0.19388022871575605,0.7218262093638991,-1.3818199350444593,-0.7666128223286556,0.8848706408696883,0.21873297369644518
1004.906,-0.07324113661767107,-0.47424158569658276,-2.0073441509414924,-0.08139871918954218,-0.14693798499229638,-0.007693721046613533,-0.3488827181339679,2.0146293336493106,-0.28151266934769764,-0.16737668253125734,0.01613384462064156,-0.0006793124649570057,-0.5773582258660823,0.1938780429404181,0.7218228273526791,-1.381841885207443,-0.7666240434896783,0.884869247986183,0.2046222376087148
1004.914,-0.2821388951485224,-0.4031287364312876,-1.9078880317096552,-0.08428247971395335,-0.15055141361051783,-0.009325971079234878,-0.39255324611452536,1.9299124955842495,-0.059089628412957104,-0.17184585732804405,0.01803439861127401,-7.0248210435351404e-06,-0.5773573857667251,0.19387573362391097,0.7218289935807756,-1.3817966646791022,-0.7666186199598196,0.8848897017556719,0.19448399915490877
1004.9219999999999,-0.2385566277279374,-0.5464249044974654,-2.098475993568329,-0.08062453292544476,-0.1453685406904977,-0.008657384101885525,-0.487218846211744,2.119010239941565,-0.17749460664894684,-0.1655823498668884,0.01701035215634773,-0.0006415321464935418,-0.5773690032460018,0.19387049993010033,0.7218170413153219,-1.381817696937399,-0.7666602729465736,0.8849004955859664,0.21391192594988062
1004.938,-0.2001068327889215,-0.32788846433480096,-1.974428009047406,-0.08178688730909912,-0.14993194419906994,-0.0030613115650596767,-0.28381815092022533,1.9889110590776464,-0.09797759320583964,-0.17041525009169314,0.011591754648724747,-0.0015258492298066812,-0.5773667508334339,0.19388100486685472,0.7218309147783689,-1.381817527191287,-0.7666176512169631,0.8848758423580443,0.20126687146252864
1004.9459999999999,-0.21488270166184908,-0.2992907825607607,-1.9652155074261515,-0.0791730497736605,-0.1521703139222303,-0.0036630854497296805,-0.2663747854281633,1.980374737224023,-0.07058266416434815,-0.17108019752193587,0.012035833753872557,-0.004929418461564937,-0.5773647062494296,0.1938923002679121,0.72180626958619,-1.3818791595116204,-0.766621991466322,0.8848605623935989,0.20032777853477587
1004.954,-0.22987699254493887,-0.41491729786159554,-2.2496960023743573,-0.07821201711013683,-0.1452014514168996,-0.0012970583945153477,-0.3604258612675742,2.2670052883753438,-0.13004660654238237,-0.1646426222040111,0.009488422324346183,-0.0022450545809623475,-0.5773588760965321,0.19386408484707485,0.7218333984467394,-1.381800908352171,-0.7666371936405173,0.8848958999430699,0.2293268096202199
1004.962,-0.006274233661165085,-0.468037264347352,-2.0589038709976393,-0.0806795395661608,-0.14753929600314725,-0.0023808443051630337,-0.30859831954861494,2.0609163614426733,-0.3399620936876848,-0.16782326837932546,0.010788583435640004,-0.0012874188326112113,-0.5773655435328775,0.19386975242256674,0.7218242657812123,-1.3817885756733945,-0.7666480945029027,0.884887161593301,0.2098780704380876
